Booking_ID,Trip_Date,Year,Quarter,Month,Month_Name,Day_Of_Week,Is_Weekend,Carrier,Customer,Vehicle_No,Vehicle_Type_Clean,Vehicle_Category,Origin_City,Origin_State,Destination_City,Destination_State,GPS_Provider,Market_Type,Distance_KM,Planned_Transit_Hours,Actual_Transit_Hours,Delay_Hours,On_Time_Flag,Has_Missing_Distance,Has_Missing_Vehicle_Type
AEIBK2011420,2020-01-07,2020,1,1,January,Tuesday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP16TY1198,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,CONSENT TRACK,Regular,117.0,11.216666666666667,74.69143527777779,63.47476861111111,0.0,0,0
AEIBK2011418,2020-01-07,2020,1,1,January,Tuesday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP04TW1166,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,CONSENT TRACK,Regular,117.0,11.216666666666667,74.52109805555556,63.304431388888894,0.0,0,0
AEIBK1903889,2019-11-06,2019,4,11,November,Wednesday,0,Shri Ganesh Traders And Transporter,Larsen & Toubro Limited,NL01G6844,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Bokaro,Jharkhand,Nadia,West Bengal,CONSENT TRACK,Regular,341.0,32.733333333333334,1566.6442861111111,1533.9109527777778,0.0,0,0
AEIBK2011806,2020-01-09,2020,1,1,January,Thursday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,TN04AC2801,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,40.0,3.8333333333333335,23.76613138888889,19.93279805555556,0.0,0,0
AEIBK2011532,2020-01-07,2020,1,1,January,Tuesday,0,B K Roadlines,Larsen & Toubro Limited,MH46BB9489,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,68.30946666666667,64.95946666666666,0.0,0,0
AEIBK2011803,2020-01-09,2020,1,1,January,Thursday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,KA01D0584,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,40.0,3.8333333333333335,18.768341666666668,14.935008333333332,0.0,0,0
AEIBK2011800,2020-01-09,2020,1,1,January,Thursday,0,A S Transports,Larsen & Toubro Limited,KA21A6239,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,40.0,3.8333333333333335,16.427919444444445,12.594586111111111,0.0,0,0
AEIBK2011805,2020-01-09,2020,1,1,January,Thursday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,TN04AC4746,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,40.0,3.8333333333333335,15.042369444444445,11.20903611111111,0.0,0,0
AEIBK2011801,2020-01-09,2020,1,1,January,Thursday,0,A S Transports,Larsen & Toubro Limited,KA01AF6945,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,40.0,3.8333333333333335,11.42221111111111,7.588877777777777,0.0,0,0
AEIBK1906861,2019-11-29,2019,4,11,November,Friday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17T8250,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Saharanpur,Uttar Pradesh,CONSENT TRACK,Regular,160.0,15.35,992.6131563888889,977.2631563888889,0.0,0,0
AEIBK1910087,2019-12-26,2019,4,12,December,Thursday,0,B K Roadlines,Larsen & Toubro Limited,MH46H9819,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Raigarh,Maharashtra,CONSENT TRACK,Regular,25.0,2.4,343.9069591666667,341.50695916666666,0.0,0,0
AEIBK2011446,2020-01-07,2020,1,1,January,Tuesday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN04AH7927,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,63.260330555555555,54.62699722222222,0.0,0,0
AEIBK1910962,2019-12-31,2019,4,12,December,Tuesday,0,Unknown,Larsen & Toubro Limited,GJ01DV8505,40 FT 3XL Trailer 35MT,Trailer,Gandhinagar,Gujarat,Bharuch,Gujarat,CONSENT TRACK,Regular,210.0,20.15,226.57087694444445,206.42087694444444,0.0,0,0
AEIBK1910954,2019-12-31,2019,4,12,December,Tuesday,0,Unknown,Larsen & Toubro Limited,GJ01DV8505,40 FT 3XL Trailer 35MT,Trailer,Gandhinagar,Gujarat,Bharuch,Gujarat,CONSENT TRACK,Regular,210.0,20.15,226.57134722222222,206.4213472222222,0.0,0,0
AEIBK2011530,2020-01-07,2020,1,1,January,Tuesday,0,Mishara Brotheres,Larsen & Toubro Limited,MH46AR4613,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,55.38014527777777,52.03014527777778,0.0,0,0
AEIBK2011531,2020-01-07,2020,1,1,January,Tuesday,0,B K Roadlines,Larsen & Toubro Limited,MH46AR7393,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,55.51212861111111,52.162128611111115,0.0,0,0
AEIBK1910144,2019-12-26,2019,4,12,December,Thursday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT1630,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Saharanpur,Uttar Pradesh,CONSENT TRACK,Regular,160.0,15.35,340.8739805555556,325.52398055555557,0.0,0,0
AEIBK1910399,2019-12-27,2019,4,12,December,Friday,0,As Logistics,Larsen & Toubro Limited,AS01HC2583,40 FT 3XL Trailer 35MT,Trailer,Kamrup,Assam,East Khasi Hills,Meghalaya,CONSENT TRACK,Regular,109.0,10.45,320.07658888888886,309.6265888888889,0.0,0,0
AEIBK1910480,2019-12-28,2019,4,12,December,Saturday,1,Shree Sai Ram Transport Servic,Larsen & Toubro Limited,MH46AR4003,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,300.85747027777774,297.50747027777777,0.0,0,0
AEIBK2011235,2020-01-02,2020,1,1,January,Thursday,0,Shree Sai Ram Transport Servic,Larsen & Toubro Limited,MH46AR4003,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,176.19920472222222,172.84920472222223,0.0,0,0
AEIBK2011083,2019-12-31,2019,4,12,December,Tuesday,0,As Logistics,Larsen & Toubro Limited,AS01HC2583,40 FT 3XL Trailer 35MT,Trailer,Kamrup,Assam,Sonitpur,Assam,CONSENT TRACK,Regular,158.0,15.166666666666666,226.4023936111111,211.23572694444442,0.0,0,0
AEIBK2011768,2020-01-09,2020,1,1,January,Thursday,0,Balaji Freight Carrier,Larsen & Toubro Limited,GJ12Z1499,40 FT 3XL Trailer 35MT,Trailer,Gandhinagar,Gujarat,Bharuch,Gujarat,CONSENT TRACK,Regular,210.0,20.15,16.065738055555556,-4.084261944444445,1.0,0,0
AEIBK2011799,2020-01-09,2020,1,1,January,Thursday,0,A S Transports,Larsen & Toubro Limited,KA51D1317,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,JTECH,Regular,40.0,3.8333333333333335,9.954638055555556,6.121304722222222,0.0,0,0
AEIBK1909992,2019-12-25,2019,4,12,December,Wednesday,0,B K Roadlines,Larsen & Toubro Limited,MH46H9819,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Raigarh,Maharashtra,CONSENT TRACK,Regular,25.0,2.4,352.41757027777777,350.0175702777778,0.0,0,0
AEIBK1909338,2019-12-20,2019,4,12,December,Friday,0,Shree Sai Ram Transport Servic,Larsen & Toubro Limited,MH46AR4003,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,472.34074166666664,468.9907416666666,0.0,0,0
AEIBK1910487,2019-12-28,2019,4,12,December,Saturday,1,B K Roadlines,Larsen & Toubro Limited,DN09P9848,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,288.98432972222224,285.6343297222222,0.0,0,0
AEIBK2011701,2020-01-08,2020,1,1,January,Wednesday,0,A S Transports,Larsen & Toubro Limited,KA01AF6945,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,40.0,3.8333333333333335,12.464674166666667,8.631340833333333,0.0,0,0
AEIBK1910333,2019-12-27,2019,4,12,December,Friday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,KA22C9925,20 FT CLOSE 7MT-MCV,MCV,Mumbai,Maharashtra,Bangalore,Karnataka,CONSENT TRACK,Regular,1055.0,17.705833333333334,306.3691591666667,288.6633258333333,0.0,0,0
AEIBK1909745,2019-12-23,2019,4,12,December,Monday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11E2730,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Kolkata,West Bengal,Hooghly,West Bengal,CONSENT TRACK,Regular,69.5,6.666666666666667,389.3959813888889,382.7293147222222,0.0,0,0
AEIBK2011295,2020-01-06,2020,1,1,January,Monday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OD04B2602,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Kendujhar,Odisha,CONSENT TRACK,Regular,200.0,19.2,54.845819444444444,35.64581944444444,0.0,0,0
AEIBK2011312,2020-01-06,2020,1,1,January,Monday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OD04B2602,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Boudh,Odisha,CONSENT TRACK,Regular,242.0,23.216666666666665,55.82196861111111,32.60530194444444,0.0,0,0
AEIBK1908862,2019-12-18,2019,4,12,December,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11E2730,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Kolkata,West Bengal,North Dinajpur,West Bengal,CONSENT TRACK,Regular,401.0,38.483333333333334,519.2636083333333,480.780275,0.0,0,0
AEIBK1910729,2019-12-30,2019,4,12,December,Monday,0,Vinod Kapoor And Sons,Larsen & Toubro Limited,OR14T0317,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Sundergarh,Odisha,Sundergarh,Odisha,CONSENT TRACK,Regular,30.0,2.8666666666666667,219.29708805555555,216.43042138888887,0.0,0,0
AEIBK1910728,2019-12-30,2019,4,12,December,Monday,0,Vinod Kapoor And Sons,Larsen & Toubro Limited,OR14X9427,24/26 FT Taurus Open 21MT - HCV,HCV,Sundergarh,Odisha,Sundergarh,Odisha,CONSENT TRACK,Regular,30.0,2.6166666666666667,220.26231666666666,217.64565,0.0,0,0
AEIBK1909903,2019-12-24,2019,4,12,December,Tuesday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OD04B2602,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Balangir,Odisha,CONSENT TRACK,Regular,386.0,37.05,368.2318055555556,331.18180555555557,0.0,0,0
AEIBK1909902,2019-12-24,2019,4,12,December,Tuesday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OR02AU4651,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Kendujhar,Odisha,CONSENT TRACK,Regular,200.0,19.2,363.8895547222223,344.6895547222222,0.0,0,0
AEIBK1909898,2019-12-24,2019,4,12,December,Tuesday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OD04B2602,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Boudh,Odisha,CONSENT TRACK,Regular,297.0,28.5,403.08929527777775,374.58929527777775,0.0,0,0
AEIBK1907441,2019-12-05,2019,4,12,December,Thursday,0,A S Transports,Larsen & Toubro Limited,KA219502,25 FT Open Body 21MT,Other,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,44.7,12.730555555555556,807.9633091666667,795.2327536111112,0.0,0,0
AEIBK2011416,2020-01-07,2020,1,1,January,Tuesday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP04TW1166,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,CONSENT TRACK,Regular,117.0,11.216666666666667,22.573129722222223,11.356463055555556,0.0,0,0
AEIBK2011193,2020-01-06,2020,1,1,January,Monday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN04M5637,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Chennai,Tamil Nadu,CONSENT TRACK,Regular,26.4,2.533333333333333,49.13353527777778,46.60020194444445,0.0,0,0
AEIBK2011183,2020-01-03,2020,1,1,January,Friday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN04AH7817,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,115.92112222222222,107.28778888888888,0.0,0,0
AEIBK2011184,2020-01-03,2020,1,1,January,Friday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN18AB6130,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,115.92117777777777,107.28784444444445,0.0,0,0
AEIBK2011185,2020-01-03,2020,1,1,January,Friday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN04AH7927,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,117.00872583333333,108.3753925,0.0,0,0
AEIBK2011186,2020-01-03,2020,1,1,January,Friday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN28AB2185,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,115.7062575,107.07292416666667,0.0,0,0
AEIBK1910975,2019-12-31,2019,4,12,December,Tuesday,0,Shri Ganesh Traders And Transporter,Larsen & Toubro Limited,NL01D4532,40 FT 3XL Trailer 35MT,Trailer,Bokaro,Jharkhand,Dumka,Jharkhand,CONSENT TRACK,Regular,275.0,26.4,181.52885361111112,155.1288536111111,0.0,0,0
AEIBK1910723,2019-12-30,2019,4,12,December,Monday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB781652,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Kolkata,West Bengal,Nadia,West Bengal,CONSENT TRACK,Regular,51.0,4.883333333333334,199.39277777777778,194.50944444444445,0.0,0,0
AEIBK1910957,2019-12-31,2019,4,12,December,Tuesday,0,Balaji Freight Carrier,Larsen & Toubro Limited,GJ12Z2010,40 FT 3XL Trailer 35MT,Trailer,Ahmedabad,Gujarat,Bharuch,Gujarat,CONSENT TRACK,Regular,210.0,20.15,185.35102027777776,165.20102027777776,0.0,0,0
AEIBK2011315,2020-01-06,2020,1,1,January,Monday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OR02AU3651,40 FT 3XL Trailer 35MT,Trailer,Cuttack,Odisha,Jajapur,Odisha,CONSENT TRACK,Regular,30.0,2.8666666666666667,32.65543972222222,29.788773055555556,0.0,0,0
AEIBK2010994,2019-12-31,2019,4,12,December,Tuesday,0,Unknown,Larsen & Toubro Limited,WB76A1852,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Kolkata,West Bengal,Nadia,West Bengal,CONSENT TRACK,Regular,51.0,4.883333333333334,172.20997972222222,167.3266463888889,0.0,0,0
AEIBK2010983,2019-12-31,2019,4,12,December,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,OD04K4497,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Rayagada,Odisha,CONSENT TRACK,Regular,494.0,47.416666666666664,181.60504166666666,134.188375,0.0,0,0
AEIBK2010987,2019-12-31,2019,4,12,December,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11D5194,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Bankura,West Bengal,CONSENT TRACK,Regular,210.0,20.15,174.7717611111111,154.6217611111111,0.0,0,0
AEIBK2010988,2019-12-31,2019,4,12,December,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B2152,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Bankura,West Bengal,CONSENT TRACK,Regular,210.0,20.15,178.54626194444444,158.39626194444443,0.0,0,0
AEIBK2010991,2019-12-31,2019,4,12,December,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB76A5631,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Howrah,West Bengal,Bankura,West Bengal,CONSENT TRACK,Regular,210.0,20.15,178.13881472222224,157.98881472222223,0.0,0,0
AEIBK1910918,2019-12-30,2019,4,12,December,Monday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,OR14S0049,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Jajapur,Odisha,CONSENT TRACK,Regular,30.0,2.8666666666666667,199.24681305555555,196.3801463888889,0.0,0,0
AEIBK1910727,2019-12-30,2019,4,12,December,Monday,0,Vinod Kapoor And Sons,Larsen & Toubro Limited,OD14A0265,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Sundergarh,Odisha,Ranchi,Jharkhand,CONSENT TRACK,Regular,171.0,16.4,198.8403436111111,182.4403436111111,0.0,0,0
AEIBK1910732,2019-12-30,2019,4,12,December,Monday,0,Unknown,Larsen & Toubro Limited,OD14L7676,40 FT 3XL Trailer 35MT,Trailer,Cuttack,Odisha,Kendrapara,Odisha,CONSENT TRACK,Regular,78.5,7.533333333333333,200.2085686111111,192.67523527777777,0.0,0,0
AEIBK2011230,2020-01-06,2020,1,1,January,Monday,0,K M R Transport,Larsen & Toubro Limited,TS15UD5174,40 FT 3XL Trailer 35MT,Trailer,Medak,Telangana,Rangareddy,Telangana,CONSENT TRACK,Regular,48.0,4.6,34.361827777777776,29.76182777777778,0.0,0,0
AEIBK2011419,2020-01-07,2020,1,1,January,Tuesday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP16TY1859,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,CONSENT TRACK,Regular,117.0,11.216666666666667,12.218607500000001,1.0019408333333333,0.0,0,0
AEIBK1909901,2019-12-24,2019,4,12,December,Tuesday,0,Baba Lingaraj Enterprises Pvt Ltd,Larsen & Toubro Limited,OR02AU3651,40 FT 3XL Trailer 35MT,Trailer,Cuttack,Odisha,Kendujhar,Odisha,CONSENT TRACK,Regular,200.0,19.2,345.6415519444445,326.4415519444445,0.0,0,0
AEIBK1909698,2019-12-20,2019,4,12,December,Friday,0,Unknown,Larsen & Toubro Limited,OD02BH2599,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Jharsuguda,Odisha,CONSENT TRACK,Regular,357.0,34.266666666666666,444.5226861111111,410.2560194444444,0.0,0,0
AEIBK1909391,2019-12-20,2019,4,12,December,Friday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,OR14S0049,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Jajapur,Odisha,CONSENT TRACK,Regular,30.0,2.8666666666666667,437.5044075,434.63774083333334,0.0,0,0
AEIBK2010984,2019-12-31,2019,4,12,December,Tuesday,0,Sengar Road Lines,Larsen & Toubro Limited,WB781552,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Howrah,West Bengal,Nadia,West Bengal,CONSENT TRACK,Regular,51.0,4.883333333333334,169.66632027777777,164.78298694444445,0.0,0,0
AEIBK2011169,2020-01-05,2020,1,1,January,Sunday,1,K.Ramachandran Transports,Larsen & Toubro Limited,TN28AD0054,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,53.728791666666666,45.09545833333333,0.0,0,0
AEIBK1908237,2019-12-12,2019,4,12,December,Thursday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP04TW1166,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Guntur,Andhra Pradesh,CONSENT TRACK,Regular,72.0,6.9,624.6931186111111,617.7931186111111,0.0,0,0
AEIBK1908948,2019-12-19,2019,4,12,December,Thursday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP04TW1166,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,CONSENT TRACK,Regular,117.0,11.216666666666667,463.1982397222222,451.98157305555554,0.0,0,0
WDSBKTP57911,2019-09-24,2019,3,9,September,Tuesday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN69BA8608,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Tiruvallur,Tamil Nadu,Tirunelveli,Tamil Nadu,CONSENT TRACK,Regular,750.0,72.0,2527.6479,2455.6479,0.0,0,0
AEIBK1906767,2019-11-29,2019,4,11,November,Friday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN88A9987,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Thiruvananthapuram,Kerala,CONSENT TRACK,Regular,740.0,71.03333333333333,928.1591436111111,857.1258102777778,0.0,0,0
AEIBK1910649,2019-12-30,2019,4,12,December,Monday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN16D4959,24/26 FT Taurus Open 21MT - HCV,HCV,Tiruvallur,Tamil Nadu,Tirunelveli,Tamil Nadu,CONSENT TRACK,Regular,750.0,65.45,180.7034702777778,115.25347027777778,0.0,0,0
AEIBK1910650,2019-12-30,2019,4,12,December,Monday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN16C9966,24/26 FT Taurus Open 21MT - HCV,HCV,Tiruvallur,Tamil Nadu,Tirunelveli,Tamil Nadu,CONSENT TRACK,Regular,750.0,65.45,181.82463333333334,116.37463333333334,0.0,0,0
AEIBK2011167,2020-01-05,2020,1,1,January,Sunday,1,K.Ramachandran Transports,Larsen & Toubro Limited,TN04AH9559,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,28.695638055555555,20.062304722222223,0.0,0,0
AEIBK1910866,2019-12-31,2019,4,12,December,Tuesday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,KA01D1054,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore Rural,Karnataka,CONSENT TRACK,Regular,44.0,4.216666666666667,147.18933416666667,142.9726675,0.0,0,0
AEIBK1910843,2019-12-31,2019,4,12,December,Tuesday,0,K M R Transport,Larsen & Toubro Limited,TS15UC9376,40 FT 3XL Trailer 35MT,Trailer,Medak,Telangana,Kurnool,Andhra Pradesh,CONSENT TRACK,Regular,354.0,33.983333333333334,147.47865638888888,113.49532305555556,0.0,0,0
AEIBK1910842,2019-12-31,2019,4,12,December,Tuesday,0,K M R Transport,Larsen & Toubro Limited,TS15UC9341,40 FT 3XL Trailer 35MT,Trailer,Medak,Telangana,Kurnool,Andhra Pradesh,CONSENT TRACK,Regular,354.0,33.983333333333334,150.5963925,116.61305916666666,0.0,0,0
AEIBK1910861,2019-12-31,2019,4,12,December,Tuesday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,KA01D1056,40 FT 3XL Trailer 35MT,Trailer,Bangalore,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,17.0,1.6166666666666667,146.64733611111112,145.03066944444444,0.0,0,0
AEIBK1910929,2019-12-31,2019,4,12,December,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA219934,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,41.8,4.0,144.09885555555556,140.09885555555556,0.0,0,0
AEIBK1910583,2019-12-30,2019,4,12,December,Monday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,TN04AC4746,40 FT 3XL Trailer 35MT,Trailer,Bangalore,Karnataka,Bangalore,Karnataka,CONSENT TRACK,Regular,17.0,1.6166666666666667,210.21011305555555,208.59344638888888,0.0,0,0
AEIBK2011062,2020-01-02,2020,1,1,January,Thursday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN04AH9559,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,90.0,8.633333333333333,100.33447305555556,91.70113972222222,0.0,0,0
AEIBK1910673,2019-12-30,2019,4,12,December,Monday,0,United Freight Carriers Private Limited,Larsen & Toubro Limited,AP16TY1859,40 FT 3XL Trailer 35MT,Trailer,Krishna,Andhra Pradesh,Guntur,Andhra Pradesh,CONSENT TRACK,Regular,47.0,4.5,167.96990555555556,163.46990555555556,0.0,0,0
AEIBK1910511,2019-12-28,2019,4,12,December,Saturday,1,K.Ramachandran Transports,Larsen & Toubro Limited,TN28AD0054,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,130.0,12.466666666666667,219.57670833333333,207.11004166666666,0.0,0,0
AEIBK1909047,2019-12-19,2019,4,12,December,Thursday,0,Anmol Transport Service,Larsen & Toubro Limited,MH43Y6219,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Mumbai,Maharashtra,CONSENT TRACK,Regular,35.0,3.35,430.30511194444443,426.9551119444444,0.0,0,0
AEIBK1909529,2019-12-22,2019,4,12,December,Sunday,1,Anmol Transport Service,Larsen & Toubro Limited,MH43Y6219,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Raigarh,Maharashtra,CONSENT TRACK,Regular,25.0,2.4,357.75746749999996,355.3574675,0.0,0,0
AEIBK1909976,2019-12-25,2019,4,12,December,Wednesday,0,Anmol Transport Service,Larsen & Toubro Limited,MH43Y6219,40 FT 3XL Trailer 35MT,Trailer,Raigarh,Maharashtra,Raigarh,Maharashtra,CONSENT TRACK,Regular,25.0,2.4,286.94260194444445,284.5426019444444,0.0,0,0
AEIBK1908360,2019-12-13,2019,4,12,December,Friday,0,K.Ramachandran Transports,Larsen & Toubro Limited,TN04M5637,40 FT 3XL Trailer 35MT,Trailer,Tiruvallur,Tamil Nadu,Villupuram,Tamil Nadu,CONSENT TRACK,Regular,177.0,16.983333333333334,562.8524352777778,545.8691019444444,0.0,0,0
